Company,Website,Lead_Score,Email,Decision_Maker,Employees,Years_Active,City,State,FDA_Certified,CE_Certified,Products,LinkedIn_Company,Perplexity_Segment,Perplexity_City,Perplexity_State,Perplexity_Decision_Makers,Perplexity_Notes,Status,Nome Empresa,Address,Phone,Source,Predicted_Score,V2_Score,Renner_Score,Enrichment_Status,Scraped_Emails,Decision_Makers_Deep,LinkedIn_Person,Confidence_Score
Andbem Ortopedia há 56 anos - Clínica de Órteses e Próteses,https://www.andbem.com.br/,55,clinica@andbem.com.br,Diretor Andbem (Diretor),0,0,"Campinas, SP",SP,False,False,,,,,,,,New Lead,Andbem Ortopedia há 56 anos - Clínica de Órteses e Próteses,"Av. Benjamin Constant, 475 - Centro, Campinas - SP, 13010-140, Brazil",55 (19) 99471-1631,Google Places Advanced,1.0,1.0,0.0,Pending,clinica@andbem.com.br,"[{""name"": ""Fundador da Andbem"", ""title"": ""Fundador"", ""confidence"": ""high""}, {""name"": ""Diretor Andbem"", ""title"": ""Diretor"", ""confidence"": ""high""}]",,80
Casa da Prótese,http://casadodente.com.br/,50,atendimento@casadaprotese.com.br,,0,0,"Campinas, SP",SP,False,False,,https://www.linkedin.com/company/casa-da-prótese,,,,,,New Lead,Casa da Prótese,"Rua Frei Manoel da Ressurreição, 518 - Jardim Guanabara, Campinas - SP, 13073-221, Brazil",55 19 3242-4770,Google Places Advanced,1.0,1.0,0.0,Pending,atendimento@casadaprotese.com.br,,,70
Ortovan Prosthetics and Orthotics Center,http://www.ortovan.com.br/,35,contato@ortovan.com.br,,0,0,"Campinas, SP",SP,False,False,,,,,,,,New Lead,Ortovan Prosthetics and Orthotics Center,"R. José Paulino, 1948 - Centro, Campinas - SP, 13023-102, Brazil",55 19 97162-4106,Google Places Advanced,1.0,1.0,0.0,Pending,contato@ortovan.com.br,,,70
Ocular Prosthetics Aprotética,http://www.aprotetica.com.br,35,contato@aprotetica.com.br,,0,0,"Campinas, SP",SP,False,False,,,,,,,,New Lead,Ocular Prosthetics Aprotética,"Rua Frei Manoel da Ressurreição, 499 - Jardim Guanabara, Campinas - SP, 13073-221, Brazil",55 19 2513-2077,Google Places Advanced,1.0,1.0,0.0,Pending,contato@aprotetica.com.br,,,70
KanedoMed - Manutenção Instrumentos Cirúrgicos,http://www.kanedomed.com/,35,sac@www.kanedomed.com,,0,0,"Campinas, SP",SP,False,False,,,,,,,,New Lead,KanedoMed - Manutenção Instrumentos Cirúrgicos,"R. Émerson José Moreira, 1006 - Parque Taquaral, Campinas - SP, 13087-441, Brazil",55 19 3296-0718,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Implantes Day Ruy Rodriguez,https://wa.me/5519974061183?text=Ol%C3%A1%20vir%20a%20empresa%20no%20Google%20e%20quero%20agendar%20uma%20avalia%C3%A7%C3%A3o.,35,atendimento@wa.me,,0,0,"Campinas, SP",SP,False,False,,,,,,,,New Lead,Implantes Day Ruy Rodriguez,"Av. Ruy Rodriguez, 795 - Jardim Novo Campos Eliseos, Campinas - SP, 13060-192, Brazil",55 19 97406-1183,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Periodontia AG - Alexandre Grando,https://go.hotmart.com/F46131543G,35,atendimento@go.hotmart.com,,0,0,"Campinas, SP",SP,False,False,,,,,,,,New Lead,Periodontia AG - Alexandre Grando,"Ed. Premier Corporate Office Estacionamento gratuito no prédio com manobrista - R. Cônego Nery, 477 - sala 22 - Jardim Guanabara, Campinas - SP, 13073-180, Brazil",55 19 98867-7722,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Implantize,http://implantize.com.br/,15,,,0,0,"Brasília, DF",DF,False,False,,,,,,,,New Lead,Implantize,"Sia Section 17 via IA-4 Lot 1235 - Asa Sul, Brasília - DF, 70360-510, Brazil",55 61 3028-8861,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Dr. Fabiano Arrivabene CROSP 68.858 - Especialista em Implantes Dentários - Campinas - SP,https://arrivabeneimplantedentario.com.br/,55,sales@arrivabeneimplantedentario.com.br,Dr. Fabiano Arrivabene - Specialist in Implant Dentistry,0,0,"Campinas, SP",SP,False,False,,,,,,,,New Lead,Dr. Fabiano Arrivabene CROSP 68.858 - Especialista em Implantes Dentários - Campinas - SP,"Av. Dr. Heitor Penteado, 477 - Taquaral, Campinas - SP, 13075-460, Brazil",55 19 99850-7004,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Oral Sin Implantes Dentários - Campinas Ouro Verde,https://oralsincampinasouroverde.com.br/,70,sac@oralsincampinasouroverde.com.br,Felipe Sapata - CEO; Evandro Veronezi - Chief Operating Officer (COO),0,0,"Campinas, SP",SP,False,False,,https://www.linkedin.com/company/oral-sin-implantes/,,,,,,New Lead,Oral Sin Implantes Dentários - Campinas Ouro Verde,"Av. Suaçuna, 169 - Vila Aeroporto, Campinas - SP, 13054-105, Brazil",55 19 3266-9944,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Sculpere Clínica Odontológica Referência em Implantes Dentários - Campinas - SP,http://www.sculpere.com.br/,55,comercial@www.sculpere.com.br,Dr. Abílio Coppedê - Co-founder / Senior Dentist,0,0,"Campinas, SP",SP,False,False,,,,,,,,New Lead,Sculpere Clínica Odontológica Referência em Implantes Dentários - Campinas - SP,"Rua Augusto César de Andrade, 1534 | CEP: 13092-117 - Nova Campinas, Campinas - SP, 13026-140, Brazil",55 19 98255-5790,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Implace,https://www.implaceimplantes.com.br/,70,contact@www.implaceimplantes.com.br,Daniel Crivari - Diretor Clinico E Desenvolvimento Comercial,0,0,"Campinas, SP",SP,False,False,,https://www.linkedin.com/company/implace-implantes/,,,,,,New Lead,Implace,"Av. Dr. Heitor Penteado, 1570 - Jardim Nossa Sra. Auxiliadora, Campinas - SP, 13075-460, Brazil",55 19 3254-5440,Google Places Advanced,1.0,1.0,0.0,Pending,,"[{""name"": ""Diretor Clínico"", ""title"": ""Diretor"", ""confidence"": ""high""}, {""name"": ""Diretora Administrativo"", ""title"": ""Diretora"", ""confidence"": ""high""}]",,80
Laboratorio de protese dentaria Risus design dental,http://www.risusdesigndental.com.br/,35,comercial@www.risusdesigndental.com.br,,0,0,"Campinas, SP",SP,False,False,,,,,,,,New Lead,Laboratorio de protese dentaria Risus design dental,"R. Álvaro Muller - Vila Itapura, Campinas - SP, 13023-180, Brazil",55 19 99346-8494,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Dr. Rullian Implantes,https://drrullianimplantes.com.br/,50,,Dr. Rullian - Owner and Lead Implant Specialist,0,0,"Campinas, SP",SP,False,False,,https://www.linkedin.com/company/dr-rullian-implantes,,,,,,New Lead,Dr. Rullian Implantes,"R. Ten Antônio Rodrigues de Almeida, 57 - Botafogo, Campinas - SP, 13020-420, Brazil",55 19 3231-9002,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
ImplanTOP | Odontologia,https://implantop.com.br/campinas/,30,,,0,0,"Campinas, SP",SP,False,False,,https://www.linkedin.com/company/implantop-odontologia,,,,,,New Lead,ImplanTOP | Odontologia,"R. Dr. Viêira Bueno, 374 - Cambuí, Campinas - SP, 13024-040, Brazil",55 19 3254-9390,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Avatti,https://campinas.avatti.com.br/,50,atendimento1@avatti.com.br,,0,0,"Campinas, SP",SP,False,False,,https://www.linkedin.com/company/avatti,,,,,,New Lead,Avatti,"Av. Lafayete Arruda Camargo, 375 - Parque São Quirino, Campinas - SP, 13088-540, Brazil",55 19 99916-3612,Google Places Advanced,1.0,1.0,0.0,Pending,atendimento1@avatti.com.br,,,70
3E aluguel de Moveis Hospitalares,http://www.aluguecamahospitalar.com.br/,35,info@www.aluguecamahospitalar.com.br,,0,0,"Campinas, SP",SP,False,False,,,,,,,,New Lead,3E aluguel de Moveis Hospitalares,"R. Pedro Gimenes Vilar, 56 - Parque Santa Bárbara, Campinas - SP, 13064-510, Brazil",55 19 99713-3637,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Horizonte Locação de Camas Hospitalares,https://horizontelocacao.com.br/,35,contato@horizontelocacao.com.br,,0,0,"Campinas, SP",SP,False,False,,,,,,,,New Lead,Horizonte Locação de Camas Hospitalares,"R. Luís Montemurro, 90 - Parque da Figueira, Campinas - SP, 13040-240, Brazil",55 19 98315-5062,Google Places Advanced,1.0,1.0,0.0,Pending,contato@horizontelocacao.com.br,,,70
Giba Comércio Aluguel Equipamentos Médicos Hospitalares,http://www.gibaaluguel.com.br/,35,contact@www.gibaaluguel.com.br,,0,0,"Campinas, SP",SP,False,False,,,,,,,,New Lead,Giba Comércio Aluguel Equipamentos Médicos Hospitalares,"R. Fernando da Cruz Passos, 175 - Jardim Chapadão, Campinas - SP, 13070-173, Brazil",55 19 4141-4939,Google Places Advanced,1.0,1.0,0.0,Pending,contato@gibaaluguel.com.br,,,70
Med Sam Campinas,https://medsamcampinas.com.br/,15,,,0,0,"Campinas, SP",SP,False,False,,,,,,,,New Lead,Med Sam Campinas,"R. Maria Monteiro, 892 - Cambuí, Campinas - SP, 13025-151, Brazil",55 19 99897-5382,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
LAVINI HOSPITALAR CIRÚRGICA,https://loja.lavinihospitalar.com.br/,35,contato@loja.lavinihospitalar.com.br,,0,0,"Campinas, SP",SP,False,False,,,,,,,,New Lead,LAVINI HOSPITALAR CIRÚRGICA,"R. Dr. Delfino Cintra, 1080 - Centro, Campinas - SP, 13020-100, Brazil",55 19 99541-7079,Google Places Advanced,1.0,1.0,0.0,Pending,comercial@lavinihospitalar.com.br,,,70
"ISP Saúde - Campinas - IBRAMED, HTM, MEDICAL SAN, BIOSET, KLD",https://www.ispsaude.com.br/,70,vendas@www.ispsaude.com.br,Dr. Anelise Costa - CEO,0,0,"Campinas, SP",SP,False,False,,https://www.linkedin.com/company/isp-saude/,,,,,,New Lead,"ISP Saúde - Campinas - IBRAMED, HTM, MEDICAL SAN, BIOSET, KLD","R. Antônio Lapa, 1172 - Cambuí, Campinas - SP, 13025-242, Brazil",55 19 3014-7431,Google Places Advanced,1.0,1.0,0.0,Pending,credito@ispsaude.com.br,,,70
Drugstore Farmácia de Manipulação,http://www.drugstorepopular.com.br/,55,contato@drugstorepopular.com.br,Dra Priscila Raquel Bento Pedrosa (responsável),0,0,"Campinas, SP",SP,False,False,,,,,,,,New Lead,Drugstore Farmácia de Manipulação,"R. da Abolição, 2570 - Swift, Campinas - SP, 13045-750, Brazil",55 19 3271-3838,Google Places Advanced,1.0,1.0,0.0,Pending,contato@drugstorepopular.com.br,,,70
Ragi Medical,https://ragimedical.com.br/,55,comercial@ragimedical.com.br,Conselho Diretor (Diretor),0,0,"Campinas, SP",SP,False,False,,,,,,,,New Lead,Ragi Medical,"R. Alfredo da Costa Figo, 790 - Fazenda Santa Cândida, Campinas - SP, 13087-534, Brazil",55 19 3368-7434,Google Places Advanced,1.0,1.0,0.0,Pending,comercial@ragimedical.com.br,"[{""name"": ""Conselho Diretor"", ""title"": ""Diretor"", ""confidence"": ""high""}, {""name"": ""Organização Pan"", ""title"": ""Diretor"", ""confidence"": ""high""}, {""name"": ""Americana da Saúde"", ""title"": ""Diretor"", ""confidence"": ""high""}]",,80
Drugstore Popular - Swift,http://drugstorepopular.com.br/,35,contato@drugstorepopular.com.br,,0,0,"Campinas, SP",SP,False,False,,,,,,,,New Lead,Drugstore Popular - Swift,"R. da Abolição, 2640 - Vila Joaquim Inacio, Campinas - SP, 13045-750, Brazil",55 19 3722-7866,Google Places Advanced,1.0,1.0,0.0,Pending,contato@drugstorepopular.com.br,,,70
Biomagistral Farmácia de Manipulação - Campinas - Cambuí,https://lp.biomanipula.com.br/farmacia-de-manipulacao-cambui,35,info@lp.biomanipula.com.br,,0,0,"Campinas, SP",SP,False,False,,,,,,,,New Lead,Biomagistral Farmácia de Manipulação - Campinas - Cambuí,"R. Barreto Leme, 1960 - Cambuí, Campinas - SP, 13025-085, Brazil",55 19 99777-5497,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Sauvet Indústria Farmacêutica e Veterinária Ltda,http://www.sauvet.com.br/,35,contato@sauvet.com.br,,0,0,"Campinas, SP",SP,False,False,,,,,,,,New Lead,Sauvet Indústria Farmacêutica e Veterinária Ltda,"R. Antônio Luchiari, 807 - Distrito Industrial, Campinas - SP, 13054-700, Brazil",55 19 3846-3600,Google Places Advanced,1.0,1.0,0.0,Pending,contato@sauvet.com.br,,,70
Drogaria Med Farma | Farmácia Delivery em Campinas,https://medfarmacampinas.com.br/produtos,35,comercial@medfarmacampinas.com.br,,0,0,"Campinas, SP",SP,False,False,,,,,,,,New Lead,Drogaria Med Farma | Farmácia Delivery em Campinas,"Av. das Amoreiras, 7396 - Jardim Paraiso de Viracopos, Campinas - SP, 13052-205, Brazil",55 19 3265-6560,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Farmácia Campinas - Farma Help,https://farmahelp.com.br/gmn,35,contato@farmahelp.com.br,,0,0,"Campinas, SP",SP,False,False,,,,,,,,New Lead,Farmácia Campinas - Farma Help,"Av. Ana Beatriz Bierrembach, 445 - Vila Mimosa, Campinas - SP, 13050-060, Brazil",55 19 3239-3377,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Medicam Distribuidora de Medicamentos e Nutrição,https://medicam.com.br/,55,vendas@medicam.com.br,Fabricia de Paula Baggio - Sócio-Administrador,0,0,"Campinas, SP",SP,False,False,,,,,,,,New Lead,Medicam Distribuidora de Medicamentos e Nutrição,"R Don Francisco - R. Dom Francisco de Aquino Corrêa, 225 - Vila Nova, Campinas - SP, 13073-038, Brazil",55 19 2511-1041,Google Places Advanced,1.0,1.0,0.0,Pending,vendas@medicam.com.br,,,70
FarmaÉtica Drogarias Brasil,https://api.whatsapp.com/send?phone=5519983109955&text=Nosso%20whatsapp,35,vendas@api.whatsapp.com,,0,0,"Campinas, SP",SP,False,False,,,,,,,,New Lead,FarmaÉtica Drogarias Brasil,"Rua Madre Eduarda Shafers, 104 - Jardim Santa Lúcia, Campinas - SP, 13060-649, Brazil",55 19 3223-1212,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Pharma and Life Manipulation Pharmacy,https://farmaviva.com.br/contato/,35,comercial@farmaviva.com.br,,0,0,"Campinas, SP",SP,False,False,,,,,,,,New Lead,Pharma and Life Manipulation Pharmacy,"Av. Júlio de Mesquita, 766 - Cambuí, Campinas - SP, 13025-060, Brazil",55 19 3396-6475,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Especialista Farma Medicamentos Especiais,http://www.espfarma.com.br/,55,sac@espfarma.com.br,Lays Ramos (Responsável),0,0,"Campinas, SP",SP,False,False,,,,,,,,New Lead,Especialista Farma Medicamentos Especiais,"R. Antônio Lapa, 1276 - Cambuí, Campinas - SP, 13025-242, Brazil",55 19 3396-5249,Google Places Advanced,1.0,1.0,0.0,Pending,e-mail.sac@espfarma.com.brcentral,,,70
Farmácia de Manipulação | Ao Pharmacêutico | Campinas,https://campinas-aopharmaceutico.com.br/,55,contato@campinas-aopharmaceutico.com.br,Lenir Ribeiro Yago - Senior Leadership (likely Owner/Director based on context); Tatiana Yago Gomes - Senior Leadership (likely Owner/Director based on context),0,0,"Campinas, SP",SP,False,False,,,,,,,,New Lead,Farmácia de Manipulação | Ao Pharmacêutico | Campinas,"Av. Cel. Silva Telles, 347 - Cambuí, Campinas - SP, 13024-000, Brazil",55 19 3254-6966,Google Places Advanced,1.0,1.0,0.0,Pending,contato@campinas-aopharmaceutico.com.br,,,70
Germed,http://www.germedpharma.com.br/,55,sac@www.germedpharma.com.br,Emiliano Sanchez (fundador); Multilab Farma (fundador),0,0,"Campinas, SP",SP,False,False,,,,,,,,New Lead,Germed,"Av. José de Sousa Campos, 753 - 4º Andar - Nova Campinas, Campinas - SP, 13025-320, Brazil",55 800 747 6000,Google Places Advanced,1.0,1.0,0.0,Pending,privacidade.dados@gruponc.net.br,"[{""name"": ""Nanci e Carlos Sanchez"", ""title"": ""fundador"", ""confidence"": ""high""}, {""name"": ""Emiliano Sanchez"", ""title"": ""fundador"", ""confidence"": ""high""}, {""name"": ""Multilab Farma"", ""title"": ""fundador"", ""confidence"": ""low""}]",,80
Medley Farmacêutica,http://www.medley.com.br/,70,contact@www.medley.com.br,Richard Medley - CEO; Ricardo Barone - Key Principal,0,0,"Campinas, SP",SP,False,False,,https://www.linkedin.com/company/medley-farmac%C3%AAutica/,,,,,,New Lead,Medley Farmacêutica,"R. Macedo Costa, 55 - Jardim Santa Genebra, Campinas - SP, 13080-180, Brazil",55 800 729 8000,Google Places Advanced,1.0,1.0,0.0,Pending,sac.brasil@sanofi.com,,,70
TRB Pharma,http://www.trbpharma.com.br/,70,sac@www.trbpharma.com.br,Alexandre Corrêa - Chief Executive Officer (CEO),0,0,"Campinas, SP",SP,False,False,,https://www.linkedin.com/company/trb-pharma/,,,,,,New Lead,TRB Pharma,"Polo II de Alta Tecnologia - Av. Giuseppina Vianelli di Napoli, 1100 - Lot. Alphaville Campinas, Campinas - SP, 13086-903, Brazil",55 800 100 5588,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
MariaDeccor - Fábrica de Móveis para Área Externa e Interna | Campinas - SP,https://mariadeccor.com.br/,70,contato@mariadeccor.com.br,Mariana Farina - CEO,0,0,"Campinas, SP",SP,False,False,,https://www.linkedin.com/company/mariadeccor/,,,,,,New Lead,MariaDeccor - Fábrica de Móveis para Área Externa e Interna | Campinas - SP,"R. Alfredo da Costa Figo, 743 - Fazenda Santa Cândida, Campinas - SP, 13087-534, Brazil",55 19 98781-4043,Google Places Advanced,1.0,1.0,0.0,Pending,contato@mariadeccor.com.br,,,70
Implantes Day Odontologia,https://www.instagram.com/implantesdaycampinas?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,35,comercial@www.instagram.com,,0,0,"Campinas, SP",SP,False,False,,,,,,,,New Lead,Implantes Day Odontologia,"R. Tiradentes, 762 - Jardim Guanabara, Campinas - SP, 13023-190, Brazil",55 19 3325-4002,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Implante Dental Campinas,https://implantedentalcampinas.com.br/,70,contato@implantedentalcampinas.com.br,Dr. Bruno Fiamenghi - Owner and Dentist / Clinic Director,0,0,"Campinas, SP",SP,False,False,,https://www.linkedin.com/company/implante-dental-campinas/,,,,,,New Lead,Implante Dental Campinas,"R. Felipe dos Santos, 176 - Jardim Guanabara, Campinas - SP, 13073-270, Brazil",55 19 98873-0888,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Aquarela Analytics,http://www.aquare.la/,60,info@www.aquare.la,Marcos Santos - CEO; Joni Hoppen - Founder,0,0,"Florianópolis, SC",SC,False,False,,https://www.linkedin.com/company/aquarela-analytics,,,,,,New Lead,Aquarela Analytics,"Rodovia SC-401, 4150 - km 4 - Passeio Primavera, Sala 32 - Saco Grande, Florianópolis - SC, 88032-005, Brazil",,Google Places Advanced,1.0,1.0,0.0,Pending,contato@aquare.la,,,70
Rastek Soluções em TI,https://www.rasteksolucoes.com.br/,55,comercial@www.rasteksolucoes.com.br,Security Awareness Officer (Sócio),0,0,"Porto Alegre, RS",RS,False,False,,,,,,,,New Lead,Rastek Soluções em TI,"Largo Visc. do Cairú, 17 - 8º andar - Centro Histórico, Porto Alegre - RS, 90030-110, Brazil",55 51 3398-2008,Google Places Advanced,1.0,1.0,0.0,Pending,,"[{""name"": ""Sócio e Coordenador"", ""title"": ""Sócio"", ""confidence"": ""high""}, {""name"": ""Suporte Técnico"", ""title"": ""Sócio"", ""confidence"": ""high""}, {""name"": ""Sócio e Especialista"", ""title"": ""Sócio"", ""confidence"": ""high""}, {""name"": ""Sócio Fundador"", ""title"": ""Sócio"", ""confidence"": ""high""}, {""name"": ""Security Awareness Officer"", ""title"": ""Sócio"", ""confidence"": ""high""}]",,80
Tecnoclin Equipamentos Médicos,https://www.tecnoclin.com.br/,50,tecnoclin@tecnoclin.com.br,,0,0,"Campinas, SP",SP,False,False,,https://www.linkedin.com/company/tecnoclin-equipamentos-médicos,,,,,,New Lead,Tecnoclin Equipamentos Médicos,"R. Peru, 64 - Jardim do Trevo, Campinas - SP, 13040-039, Brazil",55 19 3778-1400,Google Places Advanced,1.0,1.0,0.0,Pending,tecnoclin@tecnoclin.com.br,,,70
Pontifical Catholic University of Rio Grande do Sul,http://www.pucrs.br/,55,atendimento@pucrs.br,"Mais Influentes (Diretor), Silvio Langer (Diretor)",0,0,"Porto Alegre, RS",RS,False,False,,,,,,,,New Lead,Pontifical Catholic University of Rio Grande do Sul,"Av. Ipiranga, 6681 - Partenon, Porto Alegre - RS, 90619-900, Brazil",55 51 3320-3500,Google Places Advanced,1.0,1.0,0.0,Pending,atendimento@pucrs.br,"[{""name"": ""Hospital São Lucas"", ""title"": ""Diretor"", ""confidence"": ""high""}, {""name"": ""Mais Influentes"", ""title"": ""Diretor"", ""confidence"": ""medium""}]",,80
Instituto Caldeira,https://institutocaldeira.org.br/,70,atendimento@institutocaldeira.org.br,Pedro Valério - CEO,0,0,"Porto Alegre, RS",RS,False,False,,https://www.linkedin.com/company/instituto-caldeira/,,,,,,New Lead,Instituto Caldeira,"Tv. São José, 455 - Navegantes, Porto Alegre - RS, 90240-200, Brazil",55 51 3378-5656,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Clinia,https://clinia.io/,50,contato@clinia.io,,0,0,"Porto Alegre, RS",RS,False,False,,https://www.linkedin.com/company/clinia,,,,,,New Lead,Clinia,"R. Dom Pedro II, 1351 - São João, Porto Alegre - RS, 90550-142, Brazil",55 51 99418-0517,Google Places Advanced,1.0,1.0,0.0,Pending,contato@clinia.io,,,70
TECNOPUC,http://tecnopuc.pucrs.br/,50,contato@tecnopuc.pucrs.br,,0,0,"Porto Alegre, RS",RS,False,False,,https://www.linkedin.com/company/tecnopuc,,,,,,New Lead,TECNOPUC,"Av. Ipiranga, 6681 - Partenon, Porto Alegre - RS, 90619-900, Brazil",55 51 3320-3694,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Healthcorp Consultoria em Benefícios,http://www.healthcorp.com.br/,35,contato@healthcorp.com.br,,0,0,"Porto Alegre, RS",RS,False,False,,,,,,,,New Lead,Healthcorp Consultoria em Benefícios,"Av. Carlos Gomes, 111 - 10º andar - sala 1104 - Auxiliadora, Porto Alegre - RS, 90480-003, Brazil",55 51 99899-7800,Google Places Advanced,1.0,1.0,0.0,Pending,contato@healthcorp.com.br,,,70
Health & Care,http://www.nucleohealthcare.com.br/,35,sac@www.nucleohealthcare.com.br,,0,0,"Porto Alegre, RS",RS,False,False,,,,,,,,New Lead,Health & Care,"R. Luzitana, 925 - cj 204 - Higienópolis, Porto Alegre - RS, 90520-080, Brazil",55 51 98010-6101,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Inovatech RS - Fisioterapia e Acupuntura,http://www.inovatechrs.org/,35,contato@inovatechrs.org,,0,0,"Porto Alegre, RS",RS,False,False,,,,,,,,New Lead,Inovatech RS - Fisioterapia e Acupuntura,"R. Dr. Gastão Rhodes, 448 - Santana, Porto Alegre - RS, 90620-040, Brazil",55 51 99302-5357,Google Places Advanced,1.0,1.0,0.0,Pending,contato@inovatechrs.org,,,70
Santé Soluções de Saúde,http://www.santers.com.br/,55,sales@www.santers.com.br,Porto Alegre (responsável),0,0,"Porto Alegre, RS",RS,False,False,,,,,,,,New Lead,Santé Soluções de Saúde,"Av. Assis Brasil, 3535 - sala 814 - Jardim Lindóia, Porto Alegre - RS, 91010-007, Brazil",55 51 3377-2048,Google Places Advanced,1.0,1.0,0.0,Pending,contato@santers.com.br,,,70
DWU IT Solutions - CRM para SAP Business One,http://dwu.com.br/,55,contato@dwu.com.br,Keilyn Witne - President/CEO/Director,0,0,"Porto Alegre, RS",RS,False,False,,,,,,,,New Lead,DWU IT Solutions - CRM para SAP Business One,"Sala 601 - R. Siqueira Campos, 1193 - Centro Histórico, Porto Alegre - RS, 90010-000, Brazil",55 51 3023-8393,Google Places Advanced,1.0,1.0,0.0,Pending,contato@dwu.com.br,,,70
Kernit Indústria Mecatrônica,http://www.kernit.com.br/,35,kernit@kernit.com.br,,0,0,"Campinas, SP",SP,False,False,,,,,,,,New Lead,Kernit Indústria Mecatrônica,"R. Laura Fahl Corrêa, 146 - Jardim Juliana, Indaiatuba - SP, 13340-450, Brazil",55 19 99697-1837,Google Places Advanced,1.0,1.0,0.0,Pending,kernit@kernit.com.br,,,70
Laboratório Saúde,http://www.saude.ind.br/,55,contact@www.saude.ind.br,Thomaz Nunnenkamp - Diretor-Executivo,0,0,"Porto Alegre, RS",RS,False,False,,,,,,,,New Lead,Laboratório Saúde,"R. Voluntários da Pátria, 3969 - Navegantes, Porto Alegre - RS, 90230-011, Brazil",55 51 3024-4422,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Smark CRM,http://www.smark.com.br/,55,comercial@smark.com.br,Diretor Operacional (Diretor),0,0,"Porto Alegre, RS",RS,False,False,,,,,,,,New Lead,Smark CRM,"Av. Ipiranga, 6681 - prédio 96e - sala 218 - Partenon, Porto Alegre - RS, 90619-900, Brazil",55 51 3226-9530,Google Places Advanced,1.0,1.0,0.0,Pending,comercial@smark.com.br,"[{""name"": ""Diretor Operacional"", ""title"": ""Diretor"", ""confidence"": ""high""}, {""name"": ""Diretora de Novos Negócios"", ""title"": ""Diretora"", ""confidence"": ""high""}]",,80
Ubots - Experiências de valor para marcas incríveis,http://ubots.com.br/,70,contato@ubots.com.br,Rafael de Paula Souza - Co-Founder and CEO; Gustavo Dias Silveira - Co-founder and CPO,0,0,"Porto Alegre, RS",RS,False,False,,https://www.linkedin.com/company/ubots,,,,,,New Lead,Ubots - Experiências de valor para marcas incríveis,"Tv. São José, 455 - Sala 10 - Ubots - Navegantes, Porto Alegre - RS, 90240-200, Brazil",55 51 3508-9315,Google Places Advanced,1.0,1.0,0.0,Pending,contato@ubots.com.br,,,70
Tubaron Tecnologias - Porto Alegre,https://tubaron.com.br/,55,vendas@tubaron.com.br,José Gorniski - Chief Executive Officer,0,0,"Porto Alegre, RS",RS,False,False,,,,,,,,New Lead,Tubaron Tecnologias - Porto Alegre,"R Anita Garibaldi, 1510 - Boa Vista, Porto Alegre - RS, 90480-200, Brazil",55 51 3080-4004,Google Places Advanced,1.0,1.0,0.0,Pending,contato@tubaron.com.br,,,70
TRUE Information Technology,http://www.true.com.br/,55,comercial@true.com.br,"Not found - No specific CEO, Owner, Director, or Manager name was identified for TRUE Information Technology in Porto Alegre, RS, Brazil from the available data.",0,0,"Porto Alegre, RS",RS,False,False,,,,,,,,New Lead,TRUE Information Technology,"Av. Montenegro, 145 - Petrópolis, Porto Alegre - RS, 90460-160, Brazil",55 51 3327-6000,Google Places Advanced,1.0,1.0,0.0,Pending,comercial@true.com.br,,,70
Base em Tecnologia,https://www.baseemtecnologia.com.br/,55,contato.sp@baseemtecnologia.com.br,Gabriel Brandão - CEO,0,0,"Porto Alegre, RS",RS,False,False,,,,,,,,New Lead,Base em Tecnologia,"Av. Icaraí, 1717 - CJ 713 - Cristal, Porto Alegre - RS, 90810-000, Brazil",55 51 98136-4542,Google Places Advanced,1.0,1.0,0.0,Pending,contato.sp@baseemtecnologia.com.br,,,70
Med.Place Tecnologia,https://med.place/,35,atendimento@med.place,,0,0,"Porto Alegre, RS",RS,False,False,,,,,,,,New Lead,Med.Place Tecnologia,"R. Barão de Santo Ângelo, 166 - Moinhos de Vento, Porto Alegre - RS, 90570-090, Brazil",55 51 3321-1414,Google Places Advanced,1.0,1.0,0.0,Pending,atendimento@med.place,,,70
